dateTime,date,hour,minute,weatherID,sunrise,sunset,weatherMain,weatherDescr,temperature,feels_like,humidity,pressure,tempMin,tempMax,clouds,visibility,windDeg,windSpeed
2024-04-01 17:32:00,2024-04-01,17,32,300,2024-04-01 05:57:00,2024-04-01 18:59:00,Drizzle,light intensity drizzle,8,4.98,92,994,7,9,75,5000,50,5
2024-04-01 17:37:00,2024-04-01,17,37,300,2024-04-01 05:57:00,2024-04-01 18:59:00,Drizzle,light intensity drizzle,8,5.24,91,994,7,9,75,5000,50,5
2024-04-01 17:42:00,2024-04-01,17,42,300,2024-04-01 05:57:00,2024-04-01 18:59:00,Drizzle,light intensity drizzle,8,4.98,91,994,7,8,75,5000,50,5
2024-04-01 17:47:00,2024-04-01,17,47,701,2024-04-01 05:57:00,2024-04-01 18:59:00,Mist,mist,8,5.07,91,994,7,8,75,10000,50,5
2024-04-01 17:52:00,2024-04-01,17,52,300,2024-04-01 05:57:00,2024-04-01 18:59:00,Drizzle,light intensity drizzle,8,5.07,91,994,7,8,75,10000,50,5
2024-04-01 17:57:00,2024-04-01,17,57,300,2024-04-01 05:57:00,2024-04-01 18:59:00,Drizzle,light intensity drizzle,8,5.07,91,994,7,8,75,10000,50,5
2024-04-01 18:02:00,2024-04-01,18,2,300,2024-04-01 05:57:00,2024-04-01 18:59:00,Drizzle,light intensity drizzle,8,5.07,91,994,7,8,75,10000,50,5
2024-04-01 18:07:00,2024-04-01,18,7,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.08,91,994,7,8,75,10000,50,5
2024-04-01 18:12:00,2024-04-01,18,12,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.08,91,994,7,8,75,10000,50,5
2024-04-01 18:17:00,2024-04-01,18,17,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.08,91,994,7,8,75,10000,50,5
2024-04-01 18:22:00,2024-04-01,18,22,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,4.87,91,994,7,8,75,10000,50,5
2024-04-01 18:27:00,2024-04-01,18,27,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,4.87,91,994,7,8,75,10000,50,5
2024-04-01 18:32:00,2024-04-01,18,32,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,4.87,91,994,7,8,75,10000,50,5
2024-04-01 18:37:00,2024-04-01,18,37,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,4.87,91,994,7,8,75,10000,50,5
2024-04-01 18:42:00,2024-04-01,18,42,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.28,91,994,7,8,75,10000,50,4
2024-04-01 18:47:00,2024-04-01,18,47,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.17,91,994,7,9,75,10000,30,4
2024-04-01 18:52:00,2024-04-01,18,52,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.24,90,994,7,8,75,10000,30,4
2024-04-01 18:57:00,2024-04-01,18,57,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.24,90,994,7,8,75,10000,30,4
2024-04-01 19:02:00,2024-04-01,19,2,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.12,91,994,7,9,75,10000,30,4
2024-04-01 19:07:00,2024-04-01,19,7,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,4.99,90,994,7,9,75,10000,30,4
2024-04-01 19:12:00,2024-04-01,19,12,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,4.99,90,994,7,9,75,10000,30,4
2024-04-01 19:17:00,2024-04-01,19,17,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.81,90,995,7,8,75,10000,40,3
2024-04-01 19:22:00,2024-04-01,19,22,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.81,90,995,7,8,75,10000,40,3
2024-04-01 19:27:00,2024-04-01,19,27,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.81,90,995,7,8,75,10000,40,3
2024-04-01 19:32:00,2024-04-01,19,32,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.81,90,995,7,8,75,10000,40,3
2024-04-01 19:37:00,2024-04-01,19,37,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.81,90,995,7,8,75,10000,40,3
2024-04-01 19:42:00,2024-04-01,19,42,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.81,90,995,7,8,75,10000,40,3
2024-04-01 19:47:00,2024-04-01,19,47,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.92,90,995,7,8,75,10000,30,3
2024-04-01 19:52:00,2024-04-01,19,52,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.92,90,995,7,8,75,10000,30,3
2024-04-01 19:57:00,2024-04-01,19,57,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.92,90,994,7,8,75,10000,30,3
2024-04-01 20:02:00,2024-04-01,20,2,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,6.05,90,995,7,8,75,10000,30,3
2024-04-01 20:07:00,2024-04-01,20,7,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,6.05,90,995,7,8,75,10000,30,3
2024-04-01 20:12:00,2024-04-01,20,12,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,6.05,90,995,7,8,75,10000,30,3
2024-04-01 20:17:00,2024-04-01,20,17,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,6.05,90,995,7,8,75,10000,30,3
2024-04-01 20:22:00,2024-04-01,20,22,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,6.05,90,995,7,8,75,10000,30,3
2024-04-01 20:27:00,2024-04-01,20,27,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.87,90,995,7,8,75,10000,20,3
2024-04-01 20:32:00,2024-04-01,20,32,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,8,5.87,90,995,7,8,75,10000,20,3
2024-04-01 20:37:00,2024-04-01,20,37,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,5.51,91,995,7,8,75,10000,20,3
2024-04-01 20:42:00,2024-04-01,20,42,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,5.51,91,995,7,8,75,10000,20,3
2024-04-01 20:47:00,2024-04-01,20,47,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,5.51,91,995,7,8,75,10000,20,3
2024-04-01 20:52:00,2024-04-01,20,52,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.04,91,995,6,8,75,10000,80,2
2024-04-01 20:57:00,2024-04-01,20,57,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.04,91,995,6,8,75,10000,80,2
2024-04-01 21:02:00,2024-04-01,21,2,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.04,91,995,6,8,75,10000,80,2
2024-04-01 21:07:00,2024-04-01,21,7,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.04,91,995,6,8,75,10000,80,2
2024-04-01 21:12:00,2024-04-01,21,12,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.35,90,995,6,8,75,10000,0,2
2024-04-01 21:17:00,2024-04-01,21,17,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.35,90,995,6,8,75,10000,0,2
2024-04-01 21:22:00,2024-04-01,21,22,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.53,89,995,7,8,75,10000,60,2
2024-04-01 21:27:00,2024-04-01,21,27,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.53,89,995,7,8,75,10000,60,2
2024-04-01 21:32:00,2024-04-01,21,32,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.53,89,995,7,8,75,10000,60,2
2024-04-01 21:37:00,2024-04-01,21,37,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.42,89,995,7,8,75,10000,60,2
2024-04-01 21:42:00,2024-04-01,21,42,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.42,89,995,7,8,75,10000,60,2
2024-04-01 21:47:00,2024-04-01,21,47,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.23,90,996,6,8,75,10000,0,2
2024-04-01 21:52:00,2024-04-01,21,52,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.23,90,996,6,8,75,10000,0,2
2024-04-01 21:57:00,2024-04-01,21,57,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.23,90,996,6,8,75,10000,0,2
2024-04-01 22:02:00,2024-04-01,22,2,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.19,91,996,6,8,75,10000,0,2
2024-04-01 22:07:00,2024-04-01,22,7,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.19,91,996,6,8,75,10000,0,2
2024-04-01 22:12:00,2024-04-01,22,12,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.19,91,996,6,8,75,10000,0,2
2024-04-01 22:17:00,2024-04-01,22,17,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.19,91,996,6,8,75,10000,0,2
2024-04-01 22:22:00,2024-04-01,22,22,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.19,91,996,6,8,75,10000,0,2
2024-04-01 22:27:00,2024-04-01,22,27,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.0,90,996,5,8,75,10000,0,2
2024-04-01 22:32:00,2024-04-01,22,32,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.0,90,996,5,8,75,10000,0,2
2024-04-01 22:37:00,2024-04-01,22,37,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.0,90,996,5,8,75,10000,0,2
2024-04-01 22:42:00,2024-04-01,22,42,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.0,90,996,5,8,75,10000,0,2
2024-04-01 22:47:00,2024-04-01,22,47,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.0,91,996,5,8,75,10000,0,2
2024-04-01 22:52:00,2024-04-01,22,52,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,6.0,91,996,5,8,75,10000,0,2
2024-04-01 22:57:00,2024-04-01,22,57,803,2024-04-01 05:57:00,2024-04-01 18:59:00,Clouds,broken clouds,7,5.91,90,996,5,8,75,10000,0,2
2024-04-01 23:02:00,2024-04-01,23,2,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.91,90,996,5,8,75,10000,0,2
2024-04-01 23:07:00,2024-04-01,23,7,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.73,91,996,5,8,75,10000,0,2
2024-04-01 23:12:00,2024-04-01,23,12,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.73,91,996,5,8,75,10000,0,2
2024-04-01 23:17:00,2024-04-01,23,17,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.73,91,996,5,8,75,10000,0,2
2024-04-01 23:22:00,2024-04-01,23,22,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.73,91,996,5,8,75,10000,0,2
2024-04-01 23:27:00,2024-04-01,23,27,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.67,91,996,5,8,75,10000,0,2
2024-04-01 23:32:00,2024-04-01,23,32,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.67,91,996,5,8,75,10000,0,2
2024-04-01 23:37:00,2024-04-01,23,37,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.67,91,996,5,8,75,10000,0,2
2024-04-01 23:42:00,2024-04-01,23,42,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.39,92,996,5,8,75,10000,300,2
2024-04-01 23:47:00,2024-04-01,23,47,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.67,91,996,5,8,75,10000,0,2
2024-04-01 23:52:00,2024-04-01,23,52,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.12,93,996,5,8,75,10000,300,2
2024-04-01 23:57:00,2024-04-01,23,57,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.12,93,996,5,8,75,10000,300,2
2024-04-02 00:02:00,2024-04-02,0,2,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.12,93,996,5,8,75,10000,300,2
2024-04-02 00:07:00,2024-04-02,0,7,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.22,93,996,5,8,75,10000,300,2
2024-04-02 00:12:00,2024-04-02,0,12,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.22,93,996,5,8,75,10000,300,2
2024-04-02 00:17:00,2024-04-02,0,17,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,5.22,93,996,5,8,75,10000,300,2
2024-04-02 00:22:00,2024-04-02,0,22,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,4.81,93,997,5,8,75,10000,300,3
2024-04-02 00:27:00,2024-04-02,0,27,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,4.88,93,997,5,8,75,10000,300,3
2024-04-02 00:32:00,2024-04-02,0,32,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,4.88,93,997,5,8,75,10000,300,3
2024-04-02 00:37:00,2024-04-02,0,37,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,4.78,93,997,5,8,75,10000,300,3
2024-04-02 00:42:00,2024-04-02,0,42,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,7,4.78,93,997,5,8,75,10000,300,3
2024-04-02 00:47:00,2024-04-02,0,47,802,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,scattered clouds,6,4.44,93,997,4,8,40,10000,290,3
2024-04-02 00:52:00,2024-04-02,0,52,802,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,scattered clouds,6,4.44,93,997,4,8,40,10000,290,3
2024-04-02 00:57:00,2024-04-02,0,57,802,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,scattered clouds,6,4.44,93,997,4,8,40,10000,290,3
2024-04-02 01:02:00,2024-04-02,1,2,802,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,scattered clouds,6,4.4,93,997,4,8,40,10000,290,3
2024-04-02 01:07:00,2024-04-02,1,7,802,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,scattered clouds,6,4.03,93,997,4,8,40,10000,290,3
2024-04-02 01:12:00,2024-04-02,1,12,802,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,scattered clouds,6,4.03,93,997,4,8,40,10000,290,3
2024-04-02 01:17:00,2024-04-02,1,17,802,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,scattered clouds,6,4.03,93,997,4,8,40,10000,290,3
2024-04-02 01:22:00,2024-04-02,1,22,801,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,few clouds,6,4.19,92,997,3,8,20,10000,270,2
2024-04-02 01:27:00,2024-04-02,1,27,801,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,few clouds,6,4.19,92,997,3,8,20,10000,270,2
2024-04-02 01:32:00,2024-04-02,1,32,801,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,few clouds,6,4.19,92,997,3,8,20,10000,270,2
2024-04-02 01:37:00,2024-04-02,1,37,801,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,few clouds,6,4.03,92,997,3,8,20,10000,270,2
2024-04-02 01:42:00,2024-04-02,1,42,801,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,few clouds,6,4.03,92,997,3,8,20,10000,270,2
2024-04-02 01:47:00,2024-04-02,1,47,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,6,3.21,93,997,3,8,20,5000,280,3
2024-04-02 01:52:00,2024-04-02,1,52,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,6,3.21,93,997,3,8,20,5000,280,3
2024-04-02 01:57:00,2024-04-02,1,57,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,6,3.21,93,997,3,8,20,5000,280,3
2024-04-02 02:02:00,2024-04-02,2,2,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,6,3.22,92,997,3,8,20,5000,280,3
2024-04-02 02:07:00,2024-04-02,2,7,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,6,3.22,92,997,3,8,20,5000,280,3
2024-04-02 02:12:00,2024-04-02,2,12,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,6,3.31,92,997,3,8,20,5000,280,3
2024-04-02 02:17:00,2024-04-02,2,17,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,6,3.31,92,997,3,8,20,5000,280,3
2024-04-02 02:22:00,2024-04-02,2,22,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,6,3.31,92,997,3,8,20,5000,280,3
2024-04-02 02:27:00,2024-04-02,2,27,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,6.38,92,997,6,8,75,10000,280,1
2024-04-02 02:32:00,2024-04-02,2,32,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,6.49,92,997,6,8,75,10000,280,1
2024-04-02 02:37:00,2024-04-02,2,37,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,6.49,92,997,6,8,75,10000,280,1
2024-04-02 02:42:00,2024-04-02,2,42,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,6.49,92,997,6,8,75,10000,280,1
2024-04-02 02:47:00,2024-04-02,2,47,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,6.49,92,997,6,8,75,10000,280,1
2024-04-02 02:52:00,2024-04-02,2,52,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,6.44,92,997,5,8,75,10000,280,1
2024-04-02 02:57:00,2024-04-02,2,57,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,6.44,92,997,5,8,75,10000,280,1
2024-04-02 03:02:00,2024-04-02,3,2,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,6.44,92,997,5,8,75,10000,280,1
2024-04-02 03:07:00,2024-04-02,3,7,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,6,6.47,92,998,5,8,100,10000,355,0
2024-04-02 03:12:00,2024-04-02,3,12,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,6,6.47,92,998,5,8,100,10000,355,0
2024-04-02 03:17:00,2024-04-02,3,17,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,6,6.47,92,998,5,8,100,10000,355,0
2024-04-02 03:22:00,2024-04-02,3,22,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,5.54,93,998,5,8,75,10000,260,2
2024-04-02 03:27:00,2024-04-02,3,27,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,5.54,93,998,5,8,75,10000,260,2
2024-04-02 03:32:00,2024-04-02,3,32,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,5.54,93,998,5,8,75,10000,260,2
2024-04-02 03:37:00,2024-04-02,3,37,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,5.25,93,997,5,8,75,10000,260,2
2024-04-02 03:42:00,2024-04-02,3,42,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,5.25,93,997,5,8,75,10000,260,2
2024-04-02 03:47:00,2024-04-02,3,47,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,5.13,93,997,5,8,75,10000,260,2
2024-04-02 03:52:00,2024-04-02,3,52,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,5.0,93,997,5,8,75,10000,260,2
2024-04-02 03:57:00,2024-04-02,3,57,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,4.91,92,997,5,8,75,10000,260,2
2024-04-02 04:02:00,2024-04-02,4,2,803,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,broken clouds,6,5.0,93,997,5,8,75,10000,260,2
2024-04-02 04:07:00,2024-04-02,4,7,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,6,5.64,92,998,5,8,100,10000,180,0
2024-04-02 04:12:00,2024-04-02,4,12,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,6,5.64,92,998,5,8,100,10000,180,0
2024-04-02 04:17:00,2024-04-02,4,17,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,6,5.64,92,998,5,8,100,10000,180,0
2024-04-02 04:22:00,2024-04-02,4,22,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,6,5.64,92,998,5,8,100,10000,180,0
2024-04-02 04:27:00,2024-04-02,4,27,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.59,93,998,4,7,20,10000,250,2
2024-04-02 04:32:00,2024-04-02,4,32,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.41,93,998,4,7,20,10000,250,2
2024-04-02 04:37:00,2024-04-02,4,37,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.59,93,998,4,7,20,10000,250,2
2024-04-02 04:42:00,2024-04-02,4,42,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.41,93,998,4,7,20,10000,250,2
2024-04-02 04:47:00,2024-04-02,4,47,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.1,93,998,4,7,20,10000,250,2
2024-04-02 04:52:00,2024-04-02,4,52,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.0,93,998,4,7,20,10000,250,2
2024-04-02 04:57:00,2024-04-02,4,57,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.0,93,998,4,7,20,10000,250,2
2024-04-02 05:02:00,2024-04-02,5,2,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.0,93,998,4,7,20,10000,250,2
2024-04-02 05:07:00,2024-04-02,5,7,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.0,93,998,4,7,20,10000,250,2
2024-04-02 05:12:00,2024-04-02,5,12,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,5,4.96,92,999,4,7,100,10000,179,1
2024-04-02 05:17:00,2024-04-02,5,17,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,5,4.96,92,999,4,7,100,10000,179,1
2024-04-02 05:22:00,2024-04-02,5,22,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,5,4.96,92,999,4,7,100,10000,179,1
2024-04-02 05:27:00,2024-04-02,5,27,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,5,4.96,92,999,4,7,100,10000,179,1
2024-04-02 05:32:00,2024-04-02,5,32,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.09,92,998,4,7,75,1500,290,2
2024-04-02 05:37:00,2024-04-02,5,37,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.14,92,999,4,6,75,1500,290,2
2024-04-02 05:42:00,2024-04-02,5,42,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,3.14,92,999,4,6,75,1500,290,2
2024-04-02 05:47:00,2024-04-02,5,47,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,2.81,93,999,2,6,75,3500,290,2
2024-04-02 05:52:00,2024-04-02,5,52,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,2.81,93,999,2,6,75,3500,290,2
2024-04-02 05:57:00,2024-04-02,5,57,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,2.75,93,999,2,6,75,3500,290,2
2024-04-02 06:02:00,2024-04-02,6,2,741,2024-04-02 05:55:00,2024-04-02 19:01:00,Fog,fog,5,2.75,93,999,2,6,75,3500,290,2
2024-04-02 06:07:00,2024-04-02,6,7,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,5,5.08,91,999,5,6,98,10000,191,1
2024-04-02 06:12:00,2024-04-02,6,12,804,2024-04-02 05:55:00,2024-04-02 19:01:00,Clouds,overcast clouds,5,5.08,91,999,5,6,98,10000,191,1
2024-04-02 06:17:00,2024-04-02,6,17,701,2024-04-02 05:55:00,2024-04-02 19:01:00,Mist,mist,5,3.92,92,999,5,6,75,3000,0,2
2024-04-02 06:22:00,2024-04-02,6,22,701,2024-04-02 05:55:00,2024-04-02 19:01:00,Mist,mist,5,3.92,92,999,5,6,75,3000,0,2
2024-04-02 06:27:00,2024-04-02,6,27,701,2024-04-02 05:55:00,2024-04-02 19:01:00,Mist,mist,5,3.92,92,999,5,6,75,3000,0,2
2024-04-02 06:32:00,2024-04-02,6,32,701,2024-04-02 05:55:00,2024-04-02 19:01:00,Mist,mist,5,4.06,93,999,5,6,75,3000,0,2
2024-04-02 06:37:00,2024-04-02,6,37,701,2024-04-02 05:55:00,2024-04-02 19:01:00,Mist,mist,5,4.06,93,999,5,6,75,3000,0,2
2024-04-02 06:42:00,2024-04-02,6,42,701,2024-04-02 05:55:00,2024-04-02 19:01:00,Mist,mist,5,4.06,93,999,5,6,75,3000,0,2
2024-04-02 06:47:00,2024-04-02,6,47,701,2024-04-02 05:55:00,2024-04-02 19:01:00,Mist,mist,5,4.06,93,999,5,6,75,3000,0,2
2024-04-02 06:52:00,2024-04-02,6,52,701,2024-04-02 05:55:00,2024-04-02 19:01:00,Mist,mist,5,4.06,93,999,5,6,75,3000,0,2
2024-04-02 06:57:00,2024-04-02,6,57,701,2024-04-02 05:55:00,2024-04-02 19:01:00,Mist,mist,5,3.59,93,999,4,6,75,3000,0,2
